#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 4 --- socioeconomic factor: EFH --- climate region: TRY2010_4_Jahr.dat --- total energy demand: 149.596275030235 ---  Building TypeSFH_1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_htg;W;power;heating demand for space heating
#005;t_room;°C;temperature;room temperature
#006;t_amb;°C;temperature;ambient temperature
#007;heating_on;-;-;Value, which provides under-use of the heating temperature limit and the average outdoor temperature, the starting and shutdown signal for the heating system
#008;P_pvn;W/Wp;specific power;specific power of an PV-plant, which has an optimal slope and oriented to south
#009;simulated building	;SFH_1
#010;set point temperature heating day [°C];20
#011;set point temperature heating night [°C];20
#012;set point temperature cooling [°C];26
#013;orientation of the building [°];0
#014;climate region	;TRY2010_4_Jahr.dat
#015;number of houses	;1
YYYYMMDD;hhmmss;unixtimestamp;Q_htg;t_room;t_amb;heating_on
20150721;160000;1437487200;0;26;25,7;0
20150721;161500;1437488100;0;26;25,625;0
20150721;163000;1437489000;0;26;25,55;0
20150721;164500;1437489900;0;26;25,475;0
20150721;170000;1437490800;0;26;25,4;0
20150721;171500;1437491700;0;26;25,2;0
20150721;173000;1437492600;0;26;25;0
20150721;174500;1437493500;0;26;24,8;0
20150721;180000;1437494400;0;26;24,6;0
20150721;181500;1437495300;0;26;24,275;0
20150721;183000;1437496200;0;26;23,95;0
20150721;184500;1437497100;0;26;23,625;0
20150721;190000;1437498000;0;26;23,3;0
20150721;191500;1437498900;0;26;22,975;0
20150721;193000;1437499800;0;26;22,65;0
20150721;194500;1437500700;0;26;22,325;0
20150721;200000;1437501600;0;26;22;0
20150721;201500;1437502500;0;25,9188;21,55;0
20150721;203000;1437503400;0;25,8376;21,1;0
20150721;204500;1437504300;0;25,7563;20,65;0
20150721;210000;1437505200;0;25,6751;20,2;0
20150721;211500;1437506100;0;25,4532;19,825;0
20150721;213000;1437507000;0;25,2313;19,45;0
20150721;214500;1437507900;0;25,0095;19,075;0
20150721;220000;1437508800;0;24,7876;18,7;0
20150721;221500;1437509700;0;24,5797;18,525;0
20150721;223000;1437510600;0;24,3719;18,35;0
20150721;224500;1437511500;0;24,164;18,175;0
20150721;230000;1437512400;0;23,9562;18;0
20150721;231500;1437513300;0;23,7533;17,825;0
20150721;233000;1437514200;0;23,5504;17,65;0
20150721;234500;1437515100;0;23,3475;17,475;0
20150722;0;1437516000;0;23,1446;17,3;0
20150722;1500;1437516900;0;22,9374;17,05;0
20150722;3000;1437517800;0;22,7303;16,8;0
20150722;4500;1437518700;0;22,5232;16,55;0
20150722;10000;1437519600;0;22,3161;16,3;0
20150722;11500;1437520500;0;22,1291;16,25;0
20150722;13000;1437521400;0;21,942;16,2;0
20150722;14500;1437522300;0;21,7549;16,15;0
20150722;20000;1437523200;0;21,5678;16,1;0
20150722;21500;1437524100;0;21,3799;15,9;0
20150722;23000;1437525000;0;21,1919;15,7;0
20150722;24500;1437525900;0;21,0039;15,5;0
20150722;30000;1437526800;0;20,816;15,3;0
20150722;31500;1437527700;0;20,614;15;0
20150722;33000;1437528600;0;20,4121;14,7;0
20150722;34500;1437529500;0;20,2102;14,4;0
20150722;40000;1437530400;0;20,0082;14,1;0
20150722;41500;1437531300;0;19,8413;13,95;0
20150722;43000;1437532200;0;19,6744;13,8;0
20150722;44500;1437533100;0;19,5075;13,65;0
20150722;50000;1437534000;0;19,3406;13,5;0
20150722;51500;1437534900;0;19,2547;13,625;0
20150722;53000;1437535800;0;19,1688;13,75;0
20150722;54500;1437536700;0;19,0828;13,875;0
20150722;60000;1437537600;0;18,9969;14;0
20150722;61500;1437538500;0;18,9556;14,3;0
20150722;63000;1437539400;0;18,9142;14,6;0
20150722;64500;1437540300;0;18,8729;14,9;0
20150722;70000;1437541200;0;18,8315;15,2;0
20150722;71500;1437542100;0;18,8723;15,425;0
20150722;73000;1437543000;0;18,9131;15,65;0
20150722;74500;1437543900;0;18,9539;15,875;0
20150722;80000;1437544800;0;18,9947;16,1;0
20150722;81500;1437545700;0;19,1293;16,7;0
20150722;83000;1437546600;0;19,2638;17,3;0
20150722;84500;1437547500;0;19,3984;17,9;0
20150722;90000;1437548400;0;19,5329;18,5;0
20150722;91500;1437549300;0;19,6403;18,55;0
20150722;93000;1437550200;0;19,7476;18,6;0
20150722;94500;1437551100;0;19,8549;18,65;0
20150722;100000;1437552000;0;19,9623;18,7;0
20150722;101500;1437552900;0;20,104;18,775;0
20150722;103000;1437553800;0;20,2457;18,85;0
20150722;104500;1437554700;0;20,3874;18,925;0
20150722;110000;1437555600;0;20,5291;19;0
20150722;111500;1437556500;0;20,7014;19,65;0
20150722;113000;1437557400;0;20,8737;20,3;0
20150722;114500;1437558300;0;21,0461;20,95;0
20150722;120000;1437559200;0;21,2184;21,6;0
20150722;121500;1437560100;0;21,327;21,15;0
20150722;123000;1437561000;0;21,4357;20,7;0
20150722;124500;1437561900;0;21,5444;20,25;0
20150722;130000;1437562800;0;21,653;19,8;0
20150722;131500;1437563700;0;21,7903;20,325;0
20150722;133000;1437564600;0;21,9277;20,85;0
20150722;134500;1437565500;0;22,065;21,375;0
20150722;140000;1437566400;0;22,2023;21,9;0
20150722;141500;1437567300;0;22,3345;21,525;0
20150722;143000;1437568200;0;22,4667;21,15;0
20150722;144500;1437569100;0;22,599;20,775;0
20150722;150000;1437570000;0;22,7312;20,4;0
20150722;151500;1437570900;0;22,9551;20,625;0
20150722;153000;1437571800;0;23,1791;20,85;0
20150722;154500;1437572700;0;23,4031;21,075;0
20150722;160000;1437573600;0;23,6271;21,3;0
20150722;161500;1437574500;0;23,6479;21,6;0
20150722;163000;1437575400;0;23,6687;21,9;0
20150722;164500;1437576300;0;23,6895;22,2;0
20150722;170000;1437577200;0;23,7103;22,5;0
20150722;171500;1437578100;0;23,7043;22,225;0
20150722;173000;1437579000;0;23,6984;21,95;0
20150722;174500;1437579900;0;23,6925;21,675;0
20150722;180000;1437580800;0;23,6865;21,4;0
20150722;181500;1437581700;0;23,6114;21,025;0
20150722;183000;1437582600;0;23,5362;20,65;0
20150722;184500;1437583500;0;23,461;20,275;0
20150722;190000;1437584400;0;23,3858;19,9;0
20150722;191500;1437585300;0;23,3225;19,7;0
20150722;193000;1437586200;0;23,2593;19,5;0
20150722;194500;1437587100;0;23,196;19,3;0
20150722;200000;1437588000;0;23,1327;19,1;0
20150722;201500;1437588900;0;23,053;18,925;0
20150722;203000;1437589800;0;22,9734;18,75;0
20150722;204500;1437590700;0;22,8938;18,575;0
20150722;210000;1437591600;0;22,8142;18,4;0
20150722;211500;1437592500;0;22,69;18,175;0
20150722;213000;1437593400;0;22,5657;17,95;0
20150722;214500;1437594300;0;22,4415;17,725;0
20150722;220000;1437595200;0;22,3173;17,5;0
20150722;221500;1437596100;0;22,1519;17,075;0
20150722;223000;1437597000;0;21,9865;16,65;0
20150722;224500;1437597900;0;21,8211;16,225;0
20150722;230000;1437598800;0;21,6556;15,8;0
20150722;231500;1437599700;0;21,4939;15,925;0
20150722;233000;1437600600;0;21,3321;16,05;0
20150722;234500;1437601500;0;21,1703;16,175;0
20150723;0;1437602400;0;21,0085;16,3;0
20150723;1500;1437603300;0;20,8628;16,2;0
20150723;3000;1437604200;0;20,717;16,1;0
20150723;4500;1437605100;0;20,5712;16;0
20150723;10000;1437606000;0;20,4254;15,9;0
20150723;11500;1437606900;0;20,2794;15,875;0
20150723;13000;1437607800;0;20,1335;15,85;0
20150723;14500;1437608700;0;19,9875;15,825;0
20150723;20000;1437609600;0;19,8415;15,8;0
20150723;21500;1437610500;0;19,7134;15,725;0
20150723;23000;1437611400;0;19,5853;15,65;0
20150723;24500;1437612300;0;19,4573;15,575;0
20150723;30000;1437613200;0;19,3292;15,5;0
20150723;31500;1437614100;0;19,2058;15,4;0
20150723;33000;1437615000;0;19,0824;15,3;0
20150723;34500;1437615900;0;18,959;15,2;0
20150723;40000;1437616800;0;18,8357;15,1;0
20150723;41500;1437617700;0;18,7228;14,975;0
20150723;43000;1437618600;0;18,61;14,85;0
20150723;44500;1437619500;0;18,4972;14,725;0
20150723;50000;1437620400;0;18,3843;14,6;0
20150723;51500;1437621300;0;18,3001;14,625;0
20150723;53000;1437622200;0;18,2159;14,65;0
20150723;54500;1437623100;0;18,1316;14,675;0
20150723;60000;1437624000;0;18,0474;14,7;0
20150723;61500;1437624900;0;17,9674;14,575;0
20150723;63000;1437625800;0;17,8873;14,45;0
20150723;64500;1437626700;0;17,8073;14,325;0
20150723;70000;1437627600;0;17,7272;14,2;0
20150723;71500;1437628500;0;17,7002;14,425;0
20150723;73000;1437629400;0;17,6732;14,65;0
20150723;74500;1437630300;0;17,6462;14,875;0
20150723;80000;1437631200;0;17,6192;15,1;0
20150723;81500;1437632100;0;17,6366;15;0
20150723;83000;1437633000;0;17,6541;14,9;0
20150723;84500;1437633900;0;17,6715;14,8;0
20150723;90000;1437634800;0;17,6889;14,7;0
20150723;91500;1437635700;0;17,7058;14,8;0
20150723;93000;1437636600;0;17,7228;14,9;0
20150723;94500;1437637500;0;17,7397;15;0
20150723;100000;1437638400;0;17,7567;15,1;0
20150723;101500;1437639300;0;17,797;15,225;0
20150723;103000;1437640200;0;17,8373;15,35;0
20150723;104500;1437641100;0;17,8776;15,475;0
20150723;110000;1437642000;0;17,9179;15,6;0
20150723;111500;1437642900;0;17,9655;15,875;0
20150723;113000;1437643800;0;18,0131;16,15;0
20150723;114500;1437644700;0;18,0607;16,425;0
20150723;120000;1437645600;0;18,1083;16,7;0
20150723;121500;1437646500;0;18,1757;16,725;0
20150723;123000;1437647400;0;18,2431;16,75;0
20150723;124500;1437648300;0;18,3104;16,775;0
20150723;130000;1437649200;0;18,3778;16,8;0
20150723;131500;1437650100;0;18,4912;16,875;0
20150723;133000;1437651000;0;18,6047;16,95;0
20150723;134500;1437651900;0;18,7182;17,025;0
20150723;140000;1437652800;0;18,8316;17,1;0
20150723;141500;1437653700;0;18,8716;17,15;0
20150723;143000;1437654600;0;18,9116;17,2;0
20150723;144500;1437655500;0;18,9516;17,25;0
20150723;150000;1437656400;0;18,9916;17,3;0
20150723;151500;1437657300;0;19,0033;17,375;0
20150723;153000;1437658200;0;19,0149;17,45;0
20150723;154500;1437659100;0;19,0266;17,525;0
20150723;160000;1437660000;0;19,0383;17,6;0
20150723;161500;1437660900;0;19,0506;17,6;0
20150723;163000;1437661800;0;19,063;17,6;0
20150723;164500;1437662700;0;19,0753;17,6;0
20150723;170000;1437663600;0;19,0876;17,6;0
20150723;171500;1437664500;0;19,153;17,575;0
20150723;173000;1437665400;0;19,2183;17,55;0
20150723;174500;1437666300;0;19,2837;17,525;0
20150723;180000;1437667200;0;19,349;17,5;0
20150723;181500;1437668100;0;19,4157;17,45;0
20150723;183000;1437669000;0;19,4824;17,4;0
20150723;184500;1437669900;0;19,549;17,35;0
20150723;190000;1437670800;0;19,6157;17,3;0
20150723;191500;1437671700;0;19,5627;17,275;0
20150723;193000;1437672600;0;19,5098;17,25;0
20150723;194500;1437673500;0;19,4568;17,225;0
20150723;200000;1437674400;0;19,4039;17,2;0
20150723;201500;1437675300;0;19,3064;17,075;0
20150723;203000;1437676200;0;19,2089;16,95;0
20150723;204500;1437677100;0;19,1115;16,825;0
20150723;210000;1437678000;0;19,014;16,7;0
20150723;211500;1437678900;0;19,0497;16,55;0
20150723;213000;1437679800;0;19,0854;16,4;0
20150723;214500;1437680700;0;19,1211;16,25;0
20150723;220000;1437681600;0;19,1568;16,1;0
20150723;221500;1437682500;0;18,9995;16;0
20150723;223000;1437683400;0;18,8421;15,9;0
20150723;224500;1437684300;0;18,6848;15,8;0
20150723;230000;1437685200;0;18,5275;15,7;0
20150723;231500;1437686100;0;18,43;15,6;0
20150723;233000;1437687000;0;18,3324;15,5;0
20150723;234500;1437687900;0;18,2349;15,4;0
20150724;0;1437688800;0;18,1374;15,3;0
20150724;1500;1437689700;0;18,051;15,25;0
20150724;3000;1437690600;0;17,9645;15,2;0
20150724;4500;1437691500;0;17,878;15,15;0
20150724;10000;1437692400;0;17,7915;15,1;0
20150724;11500;1437693300;0;17,7055;15,025;0
20150724;13000;1437694200;0;17,6195;14,95;0
20150724;14500;1437695100;0;17,5335;14,875;0
20150724;20000;1437696000;0;17,4475;14,8;0
20150724;21500;1437696900;0;17,3547;14,675;0
20150724;23000;1437697800;0;17,2619;14,55;0
20150724;24500;1437698700;0;17,169;14,425;0
20150724;30000;1437699600;0;17,0762;14,3;0
20150724;31500;1437700500;0;16,9911;14,2;0
20150724;33000;1437701400;0;16,9061;14,1;0
20150724;34500;1437702300;0;16,821;14;0
20150724;40000;1437703200;0;16,7359;13,9;0
20150724;41500;1437704100;0;16,6605;13,85;0
20150724;43000;1437705000;0;16,5851;13,8;0
20150724;44500;1437705900;0;16,5098;13,75;0
20150724;50000;1437706800;0;16,4344;13,7;0
20150724;51500;1437707700;0;16,3806;13,725;0
20150724;53000;1437708600;0;16,3268;13,75;0
20150724;54500;1437709500;0;16,273;13,775;0
20150724;60000;1437710400;0;16,2192;13,8;0
20150724;61500;1437711300;0;16,218;13,95;0
20150724;63000;1437712200;0;16,2169;14,1;0
20150724;64500;1437713100;0;16,2158;14,25;0
20150724;70000;1437714000;0;16,2146;14,4;0
20150724;71500;1437714900;0;16,203;14,5;0
20150724;73000;1437715800;0;16,1913;14,6;0
20150724;74500;1437716700;0;16,1797;14,7;0
20150724;80000;1437717600;0;16,1681;14,8;0
20150724;81500;1437718500;0;16,162;14,675;0
20150724;83000;1437719400;0;16,1559;14,55;0
20150724;84500;1437720300;0;16,1499;14,425;0
20150724;90000;1437721200;0;16,1438;14,3;0
20150724;91500;1437722100;0;16,13;14,2;0
20150724;93000;1437723000;0;16,1163;14,1;0
20150724;94500;1437723900;0;16,1025;14;0
20150724;100000;1437724800;0;16,0887;13,9;0
20150724;101500;1437725700;0;16,1038;13,875;0
20150724;103000;1437726600;0;16,1189;13,85;0
20150724;104500;1437727500;0;16,134;13,825;0
20150724;110000;1437728400;0;16,1491;13,8;0
20150724;111500;1437729300;0;16,1888;13,825;0
20150724;113000;1437730200;0;16,2286;13,85;0
20150724;114500;1437731100;0;16,2684;13,875;0
20150724;120000;1437732000;0;16,3082;13,9;0
20150724;121500;1437732900;0;16,3052;14;0
20150724;123000;1437733800;0;16,3023;14,1;0
20150724;124500;1437734700;0;16,2993;14,2;0
20150724;130000;1437735600;0;16,2964;14,3;0
20150724;131500;1437736500;0;16,3391;14,6;0
20150724;133000;1437737400;0;16,3818;14,9;0
20150724;134500;1437738300;0;16,4245;15,2;0
20150724;140000;1437739200;0;16,4672;15,5;0
20150724;141500;1437740100;0;16,6634;15,875;0
20150724;143000;1437741000;0;16,8596;16,25;0
20150724;144500;1437741900;0;17,0558;16,625;0
20150724;150000;1437742800;0;17,252;17;0
20150724;151500;1437743700;0;17,4783;17,675;0
20150724;153000;1437744600;0;17,7046;18,35;0
20150724;154500;1437745500;0;17,931;19,025;0
20150724;160000;1437746400;0;18,1573;19,7;0
20150724;161500;1437747300;0;18,3313;19,825;0
20150724;163000;1437748200;0;18,5053;19,95;0
20150724;164500;1437749100;0;18,6793;20,075;0
20150724;170000;1437750000;0;18,8533;20,2;0
20150724;171500;1437750900;0;18,9933;20,225;0
20150724;173000;1437751800;0;19,1333;20,25;0
20150724;174500;1437752700;0;19,2733;20,275;0
20150724;180000;1437753600;0;19,4133;20,3;0
20150724;181500;1437754500;0;19,465;20,225;0
20150724;183000;1437755400;0;19,5167;20,15;0
20150724;184500;1437756300;0;19,5684;20,075;0
20150724;190000;1437757200;0;19,6201;20;0
20150724;191500;1437758100;0;19,6484;19,825;0
20150724;193000;1437759000;0;19,6767;19,65;0
20150724;194500;1437759900;0;19,705;19,475;0
20150724;200000;1437760800;0;19,7333;19,3;0
20150724;201500;1437761700;0;19,7541;19,2;0
20150724;203000;1437762600;0;19,7748;19,1;0
20150724;204500;1437763500;0;19,7955;19;0
20150724;210000;1437764400;0;19,8162;18,9;0
20150724;211500;1437765300;0;19,809;18,8;0
20150724;213000;1437766200;0;19,8018;18,7;0
20150724;214500;1437767100;0;19,7945;18,6;0
20150724;220000;1437768000;0;19,7873;18,5;0
20150724;221500;1437768900;0;19,7707;18,4;0
20150724;223000;1437769800;0;19,7541;18,3;0
20150724;224500;1437770700;0;19,7375;18,2;0
20150724;230000;1437771600;0;19,7209;18,1;0
20150724;231500;1437772500;0;19,653;18;0
20150724;233000;1437773400;0;19,5851;17,9;0
20150724;234500;1437774300;0;19,5172;17,8;0
20150725;0;1437775200;0;19,4492;17,7;0
20150725;1500;1437776100;0;19,3899;17,625;0
20150725;3000;1437777000;0;19,3306;17,55;0
20150725;4500;1437777900;0;19,2713;17,475;0
20150725;10000;1437778800;0;19,212;17,4;0
20150725;11500;1437779700;0;19,1524;17,325;0
20150725;13000;1437780600;0;19,0927;17,25;0
20150725;14500;1437781500;0;19,0331;17,175;0
20150725;20000;1437782400;0;18,9735;17,1;0
20150725;21500;1437783300;0;18,9168;17,05;0
20150725;23000;1437784200;0;18,8601;17;0
20150725;24500;1437785100;0;18,8033;16,95;0
20150725;30000;1437786000;0;18,7466;16,9;0
20150725;31500;1437786900;0;18,6986;16,9;0
20150725;33000;1437787800;0;18,6505;16,9;0
20150725;34500;1437788700;0;18,6024;16,9;0
20150725;40000;1437789600;0;18,5544;16,9;0
20150725;41500;1437790500;0;18,522;16,9;0
20150725;43000;1437791400;0;18,4896;16,9;0
20150725;44500;1437792300;0;18,4572;16,9;0
20150725;50000;1437793200;0;18,4248;16,9;0
20150725;51500;1437794100;0;18,4101;16,9;0
20150725;53000;1437795000;0;18,3954;16,9;0
20150725;54500;1437795900;0;18,3806;16,9;0
20150725;60000;1437796800;0;18,3659;16,9;0
20150725;61500;1437797700;0;18,3736;17;0
20150725;63000;1437798600;0;18,3813;17,1;0
20150725;64500;1437799500;0;18,3889;17,2;0
20150725;70000;1437800400;0;18,3966;17,3;0
20150725;71500;1437801300;0;18,4883;17,575;0
20150725;73000;1437802200;0;18,5799;17,85;0
20150725;74500;1437803100;0;18,6716;18,125;0
20150725;80000;1437804000;0;18,7632;18,4;0
20150725;81500;1437804900;0;18,8431;18,325;0
20150725;83000;1437805800;0;18,9229;18,25;0
20150725;84500;1437806700;0;19,0028;18,175;0
20150725;90000;1437807600;0;19,0827;18,1;0
20150725;91500;1437808500;0;19,1903;18,325;0
20150725;93000;1437809400;0;19,298;18,55;0
20150725;94500;1437810300;0;19,4057;18,775;0
20150725;100000;1437811200;0;19,5134;19;0
20150725;101500;1437812100;0;19,6998;19,275;0
20150725;103000;1437813000;0;19,8863;19,55;0
20150725;104500;1437813900;0;20,0727;19,825;0
20150725;110000;1437814800;0;20,2591;20,1;0
20150725;111500;1437815700;0;20,5605;20,625;0
20150725;113000;1437816600;0;20,862;21,15;0
20150725;114500;1437817500;0;21,1634;21,675;0
20150725;120000;1437818400;0;21,4648;22,2;0
20150725;121500;1437819300;0;21,6683;22,375;0
20150725;123000;1437820200;0;21,8719;22,55;0
20150725;124500;1437821100;0;22,0754;22,725;0
20150725;130000;1437822000;0;22,2789;22,9;0
20150725;131500;1437822900;0;22,6092;23,275;0
20150725;133000;1437823800;0;22,9395;23,65;0
20150725;134500;1437824700;0;23,2697;24,025;0
20150725;140000;1437825600;0;23,6;24,4;0
20150725;141500;1437826500;0;23,7924;24,325;0
20150725;143000;1437827400;0;23,9847;24,25;0
20150725;144500;1437828300;0;24,1771;24,175;0
20150725;150000;1437829200;0;24,3694;24,1;0
20150725;151500;1437830100;0;24,581;24,475;0
20150725;153000;1437831000;0;24,7926;24,85;0
20150725;154500;1437831900;0;25,0041;25,225;0
20150725;160000;1437832800;0;25,2157;25,6;0
20150725;161500;1437833700;0;25,3539;25,45;0
20150725;163000;1437834600;0;25,4922;25,3;0
20150725;164500;1437835500;0;25,6304;25,15;0
20150725;170000;1437836400;0;25,7686;25;0
20150725;171500;1437837300;0;25,5512;23,3;0
20150725;173000;1437838200;0;25,3337;21,6;0
20150725;174500;1437839100;0;25,1162;19,9;0
20150725;180000;1437840000;0;24,8988;18,2;0
20150725;181500;1437840900;0;24,7014;17,85;0
20150725;183000;1437841800;0;24,5039;17,5;0
20150725;184500;1437842700;0;24,3065;17,15;0
20150725;190000;1437843600;0;24,1091;16,8;0
20150725;191500;1437844500;0;23,9285;16,75;0
20150725;193000;1437845400;0;23,748;16,7;0
20150725;194500;1437846300;0;23,5675;16,65;0
20150725;200000;1437847200;0;23,3869;16,6;0
20150725;201500;1437848100;0;23,1756;16,325;0
20150725;203000;1437849000;0;22,9643;16,05;0
20150725;204500;1437849900;0;22,7529;15,775;0
20150725;210000;1437850800;0;22,5416;15,5;0
20150725;211500;1437851700;0;22,3646;15,5;0
20150725;213000;1437852600;0;22,1877;15,5;0
20150725;214500;1437853500;0;22,0107;15,5;0
20150725;220000;1437854400;0;21,8338;15,5;0
20150725;221500;1437855300;0;21,6792;15,425;0
20150725;223000;1437856200;0;21,5247;15,35;0
20150725;224500;1437857100;0;21,3702;15,275;0
20150725;230000;1437858000;0;21,2157;15,2;0
20150725;231500;1437858900;0;21,0681;15,325;0
20150725;233000;1437859800;0;20,9204;15,45;0
20150725;234500;1437860700;0;20,7728;15,575;0
20150726;0;1437861600;0;20,6251;15,7;0
20150726;1500;1437862500;0;20,477;15,725;0
20150726;3000;1437863400;0;20,3289;15,75;0
20150726;4500;1437864300;0;20,1808;15,775;0
20150726;10000;1437865200;0;20,0327;15,8;0
20150726;11500;1437866100;0;19,9013;15,8;0
20150726;13000;1437867000;0;19,77;15,8;0
20150726;14500;1437867900;0;19,6386;15,8;0
20150726;20000;1437868800;0;19,5073;15,8;0
20150726;21500;1437869700;0;19,3919;15,75;0
20150726;23000;1437870600;0;19,2766;15,7;0
20150726;24500;1437871500;0;19,1612;15,65;0
20150726;30000;1437872400;0;19,0459;15,6;0
20150726;31500;1437873300;0;18,945;15,6;0
20150726;33000;1437874200;0;18,8441;15,6;0
20150726;34500;1437875100;0;18,7433;15,6;0
20150726;40000;1437876000;0;18,6424;15,6;0
20150726;41500;1437876900;0;18,5699;15,625;0
20150726;43000;1437877800;0;18,4974;15,65;0
20150726;44500;1437878700;0;18,4249;15,675;0
20150726;50000;1437879600;0;18,3524;15,7;0
20150726;51500;1437880500;0;18,2977;15,75;0
20150726;53000;1437881400;0;18,243;15,8;0
20150726;54500;1437882300;0;18,1883;15,85;0
20150726;60000;1437883200;0;18,1336;15,9;0
20150726;61500;1437884100;0;18,1091;16;0
20150726;63000;1437885000;0;18,0846;16,1;0
20150726;64500;1437885900;0;18,0601;16,2;0
20150726;70000;1437886800;0;18,0356;16,3;0
20150726;71500;1437887700;0;18,0369;16,325;0
20150726;73000;1437888600;0;18,0381;16,35;0
20150726;74500;1437889500;0;18,0394;16,375;0
20150726;80000;1437890400;0;18,0406;16,4;0
20150726;81500;1437891300;0;18,1615;16,725;0
20150726;83000;1437892200;0;18,2824;17,05;0
20150726;84500;1437893100;0;18,4033;17,375;0
20150726;90000;1437894000;0;18,5242;17,7;0
20150726;91500;1437894900;0;18,5984;17,875;0
20150726;93000;1437895800;0;18,6726;18,05;0
20150726;94500;1437896700;0;18,7468;18,225;0
20150726;100000;1437897600;0;18,821;18,4;0
20150726;101500;1437898500;0;18,9969;18,4;0
20150726;103000;1437899400;0;19,1728;18,4;0
20150726;104500;1437900300;0;19,3487;18,4;0
20150726;110000;1437901200;0;19,5245;18,4;0
20150726;111500;1437902100;0;19,7046;18,75;0
20150726;113000;1437903000;0;19,8847;19,1;0
20150726;114500;1437903900;0;20,0647;19,45;0
20150726;120000;1437904800;0;20,2448;19,8;0
20150726;121500;1437905700;0;20,4213;19,475;0
20150726;123000;1437906600;0;20,5977;19,15;0
20150726;124500;1437907500;0;20,7742;18,825;0
20150726;130000;1437908400;0;20,9507;18,5;0
20150726;131500;1437909300;0;21,134;18,925;0
20150726;133000;1437910200;0;21,3174;19,35;0
20150726;134500;1437911100;0;21,5007;19,775;0
20150726;140000;1437912000;0;21,684;20,2;0
20150726;141500;1437912900;0;21,7295;19,975;0
20150726;143000;1437913800;0;21,7749;19,75;0
20150726;144500;1437914700;0;21,8204;19,525;0
20150726;150000;1437915600;0;21,8658;19,3;0
20150726;151500;1437916500;0;21,9174;19,45;0
20150726;153000;1437917400;0;21,969;19,6;0
20150726;154500;1437918300;0;22,0205;19,75;0
20150726;160000;1437919200;0;22,0721;19,9;0
20150726;161500;1437920100;0;22,1647;19,975;0
20150726;163000;1437921000;0;22,2572;20,05;0
20150726;164500;1437921900;0;22,3497;20,125;0
20150726;170000;1437922800;0;22,4423;20,2;0
20150726;171500;1437923700;0;22,4501;20,175;0
20150726;173000;1437924600;0;22,458;20,15;0
20150726;174500;1437925500;0;22,4659;20,125;0
20150726;180000;1437926400;0;22,4737;20,1;0
20150726;181500;1437927300;0;22,3972;19,725;0
20150726;183000;1437928200;0;22,3206;19,35;0
20150726;184500;1437929100;0;22,2441;18,975;0
20150726;190000;1437930000;0;22,1676;18,6;0
20150726;191500;1437930900;0;22,0836;18,4;0
20150726;193000;1437931800;0;21,9997;18,2;0
20150726;194500;1437932700;0;21,9157;18;0
20150726;200000;1437933600;0;21,8318;17,8;0
20150726;201500;1437934500;0;21,6883;17,45;0
20150726;203000;1437935400;0;21,5448;17,1;0
20150726;204500;1437936300;0;21,4014;16,75;0
20150726;210000;1437937200;0;21,2579;16,4;0
20150726;211500;1437938100;0;21,1054;16,175;0
20150726;213000;1437939000;0;20,9529;15,95;0
20150726;214500;1437939900;0;20,8004;15,725;0
20150726;220000;1437940800;0;20,648;15,5;0
20150726;221500;1437941700;0;20,5071;15,35;0
20150726;223000;1437942600;0;20,3663;15,2;0
20150726;224500;1437943500;0;20,2255;15,05;0
20150726;230000;1437944400;0;20,0847;14,9;0
20150726;231500;1437945300;0;19,9163;14,9;0
20150726;233000;1437946200;0;19,7479;14,9;0
20150726;234500;1437947100;0;19,5795;14,9;0
20150727;0;1437948000;0;19,4111;14,9;0
20150727;1500;1437948900;0;19,2679;14,875;0
20150727;3000;1437949800;0;19,1248;14,85;0
20150727;4500;1437950700;0;18,9817;14,825;0
20150727;10000;1437951600;0;18,8386;14,8;0
20150727;11500;1437952500;0;18,7217;14,8;0
20150727;13000;1437953400;0;18,6049;14,8;0
20150727;14500;1437954300;0;18,4881;14,8;0
20150727;20000;1437955200;0;18,3713;14,8;0
20150727;21500;1437956100;0;18,2584;14,725;0
20150727;23000;1437957000;0;18,1456;14,65;0
20150727;24500;1437957900;0;18,0328;14,575;0
20150727;30000;1437958800;0;17,92;14,5;0
20150727;31500;1437959700;0;17,8168;14,45;0
20150727;33000;1437960600;0;17,7135;14,4;0
20150727;34500;1437961500;0;17,6102;14,35;0
20150727;40000;1437962400;0;17,507;14,3;0
20150727;41500;1437963300;0;17,4177;14,25;0
20150727;43000;1437964200;0;17,3284;14,2;0
20150727;44500;1437965100;0;17,2392;14,15;0
20150727;50000;1437966000;0;17,1499;14,1;0
20150727;51500;1437966900;0;17,0934;14,15;0
20150727;53000;1437967800;0;17,0369;14,2;0
20150727;54500;1437968700;0;16,9804;14,25;0
20150727;60000;1437969600;0;16,9239;14,3;0
20150727;61500;1437970500;0;16,9675;14,4;0
20150727;63000;1437971400;0;17,0111;14,5;0
20150727;64500;1437972300;0;17,0548;14,6;0
