#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 3 --- socioeconomic factor: ALL --- climate region: TRY2010_4_Jahr.dat --- total domestic hot water energy demand: 1668 ---  Building TypeSFH_1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_dhw;W;power;heating demand for water heating 
#005;simulated building	;SFH_1
#006;climate region	;TRY2010_4_Jahr.dat
#007;number of houses	;1
#008;number of apartments	;1
#009;number of occupants per apartment 	;3
#010;working pattern	;ALL
#011;total number of occupants 	;3
#012;specific DHW demand per person	;556;kWh/p
YYYYMMDD;hhmmss;unixtimestamp;Q_dhw
20150724;51500;1437707700;0
20150724;53000;1437708600;0
20150724;54500;1437709500;0
20150724;60000;1437710400;0
20150724;61500;1437711300;0
20150724;63000;1437712200;0
20150724;64500;1437713100;0
20150724;70000;1437714000;0
20150724;71500;1437714900;0
20150724;73000;1437715800;0
20150724;74500;1437716700;15845,8
20150724;80000;1437717600;0
20150724;81500;1437718500;0
20150724;83000;1437719400;0
20150724;84500;1437720300;0
20150724;90000;1437721200;0
20150724;91500;1437722100;0
20150724;93000;1437723000;0
20150724;94500;1437723900;0
20150724;100000;1437724800;0
20150724;101500;1437725700;0
20150724;103000;1437726600;0
20150724;104500;1437727500;0
20150724;110000;1437728400;0
20150724;111500;1437729300;0
20150724;113000;1437730200;0
20150724;114500;1437731100;0
20150724;120000;1437732000;0
20150724;121500;1437732900;0
20150724;123000;1437733800;0
20150724;124500;1437734700;0
20150724;130000;1437735600;0
20150724;131500;1437736500;0
20150724;133000;1437737400;0
20150724;134500;1437738300;0
20150724;140000;1437739200;0
20150724;141500;1437740100;0
20150724;143000;1437741000;0
20150724;144500;1437741900;0
20150724;150000;1437742800;0
20150724;151500;1437743700;0
20150724;153000;1437744600;0
20150724;154500;1437745500;0
20150724;160000;1437746400;0
20150724;161500;1437747300;0
20150724;163000;1437748200;0
20150724;164500;1437749100;0
20150724;170000;1437750000;0
20150724;171500;1437750900;0
20150724;173000;1437751800;0
20150724;174500;1437752700;0
20150724;180000;1437753600;0
20150724;181500;1437754500;0
20150724;183000;1437755400;0
20150724;184500;1437756300;0
20150724;190000;1437757200;0
20150724;191500;1437758100;0
20150724;193000;1437759000;0
20150724;194500;1437759900;0
20150724;200000;1437760800;0
20150724;201500;1437761700;0
20150724;203000;1437762600;0
20150724;204500;1437763500;0
20150724;210000;1437764400;0
20150724;211500;1437765300;0
20150724;213000;1437766200;0
20150724;214500;1437767100;0
20150724;220000;1437768000;0
20150724;221500;1437768900;0
20150724;223000;1437769800;0
20150724;224500;1437770700;0
20150724;230000;1437771600;0
20150724;231500;1437772500;0
20150724;233000;1437773400;0
20150724;234500;1437774300;1823,53
20150725;0;1437775200;0
20150725;1500;1437776100;0
20150725;3000;1437777000;0
20150725;4500;1437777900;0
20150725;10000;1437778800;0
20150725;11500;1437779700;0
20150725;13000;1437780600;0
20150725;14500;1437781500;0
20150725;20000;1437782400;0
20150725;21500;1437783300;0
20150725;23000;1437784200;0
20150725;24500;1437785100;0
20150725;30000;1437786000;0
20150725;31500;1437786900;0
20150725;33000;1437787800;0
20150725;34500;1437788700;0
20150725;40000;1437789600;0
20150725;41500;1437790500;0
20150725;43000;1437791400;0
20150725;44500;1437792300;0
20150725;50000;1437793200;0
20150725;51500;1437794100;0
20150725;53000;1437795000;0
20150725;54500;1437795900;0
20150725;60000;1437796800;0
20150725;61500;1437797700;0
20150725;63000;1437798600;0
20150725;64500;1437799500;0
20150725;70000;1437800400;0
20150725;71500;1437801300;0
20150725;73000;1437802200;0
20150725;74500;1437803100;0
20150725;80000;1437804000;0
20150725;81500;1437804900;0
20150725;83000;1437805800;0
20150725;84500;1437806700;0
20150725;90000;1437807600;0
20150725;91500;1437808500;0
20150725;93000;1437809400;0
20150725;94500;1437810300;0
20150725;100000;1437811200;0
20150725;101500;1437812100;0
20150725;103000;1437813000;0
20150725;104500;1437813900;0
20150725;110000;1437814800;0
20150725;111500;1437815700;0
20150725;113000;1437816600;0
20150725;114500;1437817500;0
20150725;120000;1437818400;0
20150725;121500;1437819300;0
20150725;123000;1437820200;0
20150725;124500;1437821100;0
20150725;130000;1437822000;0
20150725;131500;1437822900;0
20150725;133000;1437823800;0
20150725;134500;1437824700;0
20150725;140000;1437825600;0
20150725;141500;1437826500;0
20150725;143000;1437827400;0
20150725;144500;1437828300;0
20150725;150000;1437829200;0
20150725;151500;1437830100;15829,3
20150725;153000;1437831000;0
20150725;154500;1437831900;0
20150725;160000;1437832800;0
20150725;161500;1437833700;0
20150725;163000;1437834600;0
20150725;164500;1437835500;3350,13
20150725;170000;1437836400;0
20150725;171500;1437837300;0
20150725;173000;1437838200;0
20150725;174500;1437839100;0
20150725;180000;1437840000;0
20150725;181500;1437840900;0
20150725;183000;1437841800;0
20150725;184500;1437842700;0
20150725;190000;1437843600;0
20150725;191500;1437844500;0
20150725;193000;1437845400;0
20150725;194500;1437846300;0
20150725;200000;1437847200;0
20150725;201500;1437848100;0
20150725;203000;1437849000;0
20150725;204500;1437849900;0
20150725;210000;1437850800;0
20150725;211500;1437851700;0
20150725;213000;1437852600;0
20150725;214500;1437853500;0
20150725;220000;1437854400;0
20150725;221500;1437855300;0
20150725;223000;1437856200;0
20150725;224500;1437857100;0
20150725;230000;1437858000;0
20150725;231500;1437858900;0
20150725;233000;1437859800;0
20150725;234500;1437860700;0
20150726;0;1437861600;0
20150726;1500;1437862500;0
20150726;3000;1437863400;0
20150726;4500;1437864300;0
20150726;10000;1437865200;0
20150726;11500;1437866100;0
20150726;13000;1437867000;0
20150726;14500;1437867900;0
20150726;20000;1437868800;0
20150726;21500;1437869700;0
20150726;23000;1437870600;0
20150726;24500;1437871500;0
20150726;30000;1437872400;0
20150726;31500;1437873300;0
20150726;33000;1437874200;0
20150726;34500;1437875100;0
20150726;40000;1437876000;0
20150726;41500;1437876900;0
20150726;43000;1437877800;0
20150726;44500;1437878700;0
20150726;50000;1437879600;0
20150726;51500;1437880500;0
20150726;53000;1437881400;0
20150726;54500;1437882300;0
20150726;60000;1437883200;0
20150726;61500;1437884100;0
20150726;63000;1437885000;0
20150726;64500;1437885900;0
20150726;70000;1437886800;0
20150726;71500;1437887700;0
20150726;73000;1437888600;0
20150726;74500;1437889500;0
20150726;80000;1437890400;0
20150726;81500;1437891300;0
20150726;83000;1437892200;0
20150726;84500;1437893100;0
20150726;90000;1437894000;0
20150726;91500;1437894900;0
20150726;93000;1437895800;0
20150726;94500;1437896700;0
20150726;100000;1437897600;0
20150726;101500;1437898500;0
20150726;103000;1437899400;0
20150726;104500;1437900300;0
20150726;110000;1437901200;0
20150726;111500;1437902100;0
20150726;113000;1437903000;0
20150726;114500;1437903900;15436,9
20150726;120000;1437904800;0
20150726;121500;1437905700;0
20150726;123000;1437906600;0
20150726;124500;1437907500;0
20150726;130000;1437908400;0
20150726;131500;1437909300;0
20150726;133000;1437910200;0
20150726;134500;1437911100;0
20150726;140000;1437912000;0
20150726;141500;1437912900;0
20150726;143000;1437913800;0
20150726;144500;1437914700;0
20150726;150000;1437915600;0
20150726;151500;1437916500;0
20150726;153000;1437917400;0
20150726;154500;1437918300;0
20150726;160000;1437919200;0
20150726;161500;1437920100;0
20150726;163000;1437921000;0
20150726;164500;1437921900;0
20150726;170000;1437922800;0
20150726;171500;1437923700;0
20150726;173000;1437924600;0
20150726;174500;1437925500;0
20150726;180000;1437926400;0
20150726;181500;1437927300;0
20150726;183000;1437928200;0
20150726;184500;1437929100;0
20150726;190000;1437930000;0
20150726;191500;1437930900;0
20150726;193000;1437931800;0
20150726;194500;1437932700;0
20150726;200000;1437933600;0
20150726;201500;1437934500;0
20150726;203000;1437935400;0
20150726;204500;1437936300;0
20150726;210000;1437937200;0
20150726;211500;1437938100;0
20150726;213000;1437939000;0
20150726;214500;1437939900;0
20150726;220000;1437940800;0
20150726;221500;1437941700;0
20150726;223000;1437942600;0
20150726;224500;1437943500;0
20150726;230000;1437944400;0
20150726;231500;1437945300;0
20150726;233000;1437946200;0
20150726;234500;1437947100;0
20150727;0;1437948000;0
20150727;1500;1437948900;0
20150727;3000;1437949800;0
20150727;4500;1437950700;0
20150727;10000;1437951600;0
20150727;11500;1437952500;0
20150727;13000;1437953400;0
20150727;14500;1437954300;0
20150727;20000;1437955200;0
20150727;21500;1437956100;0
20150727;23000;1437957000;0
20150727;24500;1437957900;0
20150727;30000;1437958800;0
20150727;31500;1437959700;0
20150727;33000;1437960600;0
20150727;34500;1437961500;0
20150727;40000;1437962400;0
20150727;41500;1437963300;0
20150727;43000;1437964200;0
20150727;44500;1437965100;0
20150727;50000;1437966000;0
20150727;51500;1437966900;0
20150727;53000;1437967800;0
20150727;54500;1437968700;0
20150727;60000;1437969600;0
20150727;61500;1437970500;0
20150727;63000;1437971400;0
20150727;64500;1437972300;0
20150727;70000;1437973200;0
20150727;71500;1437974100;0
20150727;73000;1437975000;0
20150727;74500;1437975900;0
20150727;80000;1437976800;0
20150727;81500;1437977700;0
20150727;83000;1437978600;0
20150727;84500;1437979500;0
20150727;90000;1437980400;0
20150727;91500;1437981300;0
20150727;93000;1437982200;0
20150727;94500;1437983100;0
20150727;100000;1437984000;0
20150727;101500;1437984900;0
20150727;103000;1437985800;0
20150727;104500;1437986700;0
20150727;110000;1437987600;0
20150727;111500;1437988500;0
20150727;113000;1437989400;0
20150727;114500;1437990300;0
20150727;120000;1437991200;0
20150727;121500;1437992100;0
20150727;123000;1437993000;0
20150727;124500;1437993900;0
20150727;130000;1437994800;0
20150727;131500;1437995700;0
20150727;133000;1437996600;0
20150727;134500;1437997500;0
20150727;140000;1437998400;0
20150727;141500;1437999300;0
20150727;143000;1438000200;0
20150727;144500;1438001100;0
20150727;150000;1438002000;0
20150727;151500;1438002900;0
20150727;153000;1438003800;0
20150727;154500;1438004700;0
20150727;160000;1438005600;0
20150727;161500;1438006500;0
20150727;163000;1438007400;0
20150727;164500;1438008300;0
20150727;170000;1438009200;0
20150727;171500;1438010100;0
20150727;173000;1438011000;0
20150727;174500;1438011900;0
20150727;180000;1438012800;0
20150727;181500;1438013700;0
20150727;183000;1438014600;0
20150727;184500;1438015500;0
20150727;190000;1438016400;0
20150727;191500;1438017300;0
20150727;193000;1438018200;0
20150727;194500;1438019100;0
20150727;200000;1438020000;0
20150727;201500;1438020900;0
20150727;203000;1438021800;0
20150727;204500;1438022700;0
20150727;210000;1438023600;0
20150727;211500;1438024500;0
20150727;213000;1438025400;0
20150727;214500;1438026300;0
20150727;220000;1438027200;0
20150727;221500;1438028100;0
20150727;223000;1438029000;0
20150727;224500;1438029900;0
20150727;230000;1438030800;0
20150727;231500;1438031700;0
20150727;233000;1438032600;0
20150727;234500;1438033500;0
20150728;0;1438034400;0
20150728;1500;1438035300;0
20150728;3000;1438036200;0
20150728;4500;1438037100;0
20150728;10000;1438038000;0
20150728;11500;1438038900;0
20150728;13000;1438039800;0
20150728;14500;1438040700;0
20150728;20000;1438041600;0
20150728;21500;1438042500;0
20150728;23000;1438043400;0
20150728;24500;1438044300;0
20150728;30000;1438045200;0
20150728;31500;1438046100;0
20150728;33000;1438047000;0
20150728;34500;1438047900;0
20150728;40000;1438048800;0
20150728;41500;1438049700;0
20150728;43000;1438050600;0
20150728;44500;1438051500;0
20150728;50000;1438052400;0
20150728;51500;1438053300;0
20150728;53000;1438054200;0
20150728;54500;1438055100;0
20150728;60000;1438056000;0
20150728;61500;1438056900;0
20150728;63000;1438057800;0
20150728;64500;1438058700;0
20150728;70000;1438059600;3674,37
20150728;71500;1438060500;0
20150728;73000;1438061400;0
20150728;74500;1438062300;2724,46
20150728;80000;1438063200;0
20150728;81500;1438064100;0
20150728;83000;1438065000;0
20150728;84500;1438065900;0
20150728;90000;1438066800;0
20150728;91500;1438067700;0
20150728;93000;1438068600;0
20150728;94500;1438069500;0
20150728;100000;1438070400;0
20150728;101500;1438071300;0
20150728;103000;1438072200;0
20150728;104500;1438073100;0
20150728;110000;1438074000;0
20150728;111500;1438074900;0
20150728;113000;1438075800;0
20150728;114500;1438076700;0
20150728;120000;1438077600;0
20150728;121500;1438078500;0
20150728;123000;1438079400;0
20150728;124500;1438080300;0
20150728;130000;1438081200;0
20150728;131500;1438082100;0
20150728;133000;1438083000;0
20150728;134500;1438083900;0
20150728;140000;1438084800;0
20150728;141500;1438085700;0
20150728;143000;1438086600;0
20150728;144500;1438087500;0
20150728;150000;1438088400;0
20150728;151500;1438089300;0
20150728;153000;1438090200;0
20150728;154500;1438091100;0
20150728;160000;1438092000;0
20150728;161500;1438092900;0
20150728;163000;1438093800;0
20150728;164500;1438094700;0
20150728;170000;1438095600;0
20150728;171500;1438096500;0
20150728;173000;1438097400;0
20150728;174500;1438098300;0
20150728;180000;1438099200;0
20150728;181500;1438100100;0
20150728;183000;1438101000;0
20150728;184500;1438101900;0
20150728;190000;1438102800;0
20150728;191500;1438103700;0
20150728;193000;1438104600;0
20150728;194500;1438105500;0
20150728;200000;1438106400;0
20150728;201500;1438107300;0
20150728;203000;1438108200;0
20150728;204500;1438109100;0
20150728;210000;1438110000;0
20150728;211500;1438110900;0
20150728;213000;1438111800;0
20150728;214500;1438112700;0
20150728;220000;1438113600;0
20150728;221500;1438114500;0
20150728;223000;1438115400;0
20150728;224500;1438116300;0
20150728;230000;1438117200;0
20150728;231500;1438118100;0
20150728;233000;1438119000;0
20150728;234500;1438119900;0
20150729;0;1438120800;0
20150729;1500;1438121700;0
20150729;3000;1438122600;0
20150729;4500;1438123500;0
20150729;10000;1438124400;0
20150729;11500;1438125300;0
20150729;13000;1438126200;0
20150729;14500;1438127100;0
20150729;20000;1438128000;0
20150729;21500;1438128900;0
20150729;23000;1438129800;0
20150729;24500;1438130700;0
20150729;30000;1438131600;0
20150729;31500;1438132500;0
20150729;33000;1438133400;0
20150729;34500;1438134300;0
20150729;40000;1438135200;0
20150729;41500;1438136100;0
20150729;43000;1438137000;0
20150729;44500;1438137900;0
20150729;50000;1438138800;0
20150729;51500;1438139700;0
20150729;53000;1438140600;0
20150729;54500;1438141500;0
20150729;60000;1438142400;0
20150729;61500;1438143300;0
20150729;63000;1438144200;0
20150729;64500;1438145100;0
20150729;70000;1438146000;0
20150729;71500;1438146900;0
20150729;73000;1438147800;0
20150729;74500;1438148700;0
20150729;80000;1438149600;0
20150729;81500;1438150500;0
20150729;83000;1438151400;0
20150729;84500;1438152300;0
20150729;90000;1438153200;0
20150729;91500;1438154100;0
20150729;93000;1438155000;0
20150729;94500;1438155900;0
20150729;100000;1438156800;0
20150729;101500;1438157700;0
20150729;103000;1438158600;0
20150729;104500;1438159500;0
20150729;110000;1438160400;0
20150729;111500;1438161300;0
20150729;113000;1438162200;0
20150729;114500;1438163100;0
20150729;120000;1438164000;0
20150729;121500;1438164900;0
20150729;123000;1438165800;0
20150729;124500;1438166700;0
20150729;130000;1438167600;0
20150729;131500;1438168500;0
20150729;133000;1438169400;0
20150729;134500;1438170300;0
20150729;140000;1438171200;0
20150729;141500;1438172100;0
20150729;143000;1438173000;0
20150729;144500;1438173900;0
20150729;150000;1438174800;0
20150729;151500;1438175700;0
20150729;153000;1438176600;0
20150729;154500;1438177500;1814,66
20150729;160000;1438178400;0
20150729;161500;1438179300;0
20150729;163000;1438180200;0
20150729;164500;1438181100;0
20150729;170000;1438182000;0
20150729;171500;1438182900;0
20150729;173000;1438183800;0
20150729;174500;1438184700;0
20150729;180000;1438185600;0
20150729;181500;1438186500;0
20150729;183000;1438187400;0
20150729;184500;1438188300;0
20150729;190000;1438189200;0
20150729;191500;1438190100;0
20150729;193000;1438191000;0
20150729;194500;1438191900;0
20150729;200000;1438192800;0
20150729;201500;1438193700;0
20150729;203000;1438194600;0
20150729;204500;1438195500;0
20150729;210000;1438196400;0
20150729;211500;1438197300;0
20150729;213000;1438198200;0
20150729;214500;1438199100;0
20150729;220000;1438200000;0
20150729;221500;1438200900;0
20150729;223000;1438201800;0
20150729;224500;1438202700;0
20150729;230000;1438203600;0
20150729;231500;1438204500;0
20150729;233000;1438205400;0
20150729;234500;1438206300;0
20150730;0;1438207200;0
20150730;1500;1438208100;0
20150730;3000;1438209000;0
20150730;4500;1438209900;0
20150730;10000;1438210800;0
20150730;11500;1438211700;0
20150730;13000;1438212600;0
20150730;14500;1438213500;0
20150730;20000;1438214400;0
20150730;21500;1438215300;0
20150730;23000;1438216200;0
20150730;24500;1438217100;0
20150730;30000;1438218000;0
20150730;31500;1438218900;0
20150730;33000;1438219800;0
20150730;34500;1438220700;0
20150730;40000;1438221600;0
20150730;41500;1438222500;0
20150730;43000;1438223400;0
20150730;44500;1438224300;0
20150730;50000;1438225200;0
20150730;51500;1438226100;0
20150730;53000;1438227000;0
20150730;54500;1438227900;0
20150730;60000;1438228800;0
20150730;61500;1438229700;0
20150730;63000;1438230600;0
20150730;64500;1438231500;0
20150730;70000;1438232400;0
20150730;71500;1438233300;0
20150730;73000;1438234200;0
20150730;74500;1438235100;0
20150730;80000;1438236000;3209,36
20150730;81500;1438236900;0
20150730;83000;1438237800;0
20150730;84500;1438238700;0
20150730;90000;1438239600;0
20150730;91500;1438240500;0
20150730;93000;1438241400;9065,4
20150730;94500;1438242300;0
20150730;100000;1438243200;0
20150730;101500;1438244100;0
20150730;103000;1438245000;0
20150730;104500;1438245900;0
20150730;110000;1438246800;0
20150730;111500;1438247700;0
20150730;113000;1438248600;0
20150730;114500;1438249500;0
20150730;120000;1438250400;0
20150730;121500;1438251300;0
20150730;123000;1438252200;0
20150730;124500;1438253100;0
20150730;130000;1438254000;0
20150730;131500;1438254900;0
20150730;133000;1438255800;0
20150730;134500;1438256700;0
20150730;140000;1438257600;0
20150730;141500;1438258500;0
20150730;143000;1438259400;0
20150730;144500;1438260300;0
20150730;150000;1438261200;0
20150730;151500;1438262100;0
20150730;153000;1438263000;0
20150730;154500;1438263900;0
20150730;160000;1438264800;0
20150730;161500;1438265700;0
20150730;163000;1438266600;0
20150730;164500;1438267500;0
20150730;170000;1438268400;0
20150730;171500;1438269300;0
20150730;173000;1438270200;0
20150730;174500;1438271100;0
20150730;180000;1438272000;0
20150730;181500;1438272900;0
20150730;183000;1438273800;0
20150730;184500;1438274700;0
20150730;190000;1438275600;0
20150730;191500;1438276500;0
20150730;193000;1438277400;0
20150730;194500;1438278300;0
20150730;200000;1438279200;0
20150730;201500;1438280100;0
20150730;203000;1438281000;0
20150730;204500;1438281900;0
20150730;210000;1438282800;0
20150730;211500;1438283700;0
20150730;213000;1438284600;0
20150730;214500;1438285500;0
20150730;220000;1438286400;0
20150730;221500;1438287300;0
20150730;223000;1438288200;0
20150730;224500;1438289100;0
20150730;230000;1438290000;0
20150730;231500;1438290900;0
20150730;233000;1438291800;0
20150730;234500;1438292700;0
20150731;0;1438293600;0
20150731;1500;1438294500;0
20150731;3000;1438295400;0
20150731;4500;1438296300;0
20150731;10000;1438297200;0
20150731;11500;1438298100;0
20150731;13000;1438299000;0
20150731;14500;1438299900;0
20150731;20000;1438300800;0
20150731;21500;1438301700;0
20150731;23000;1438302600;0
20150731;24500;1438303500;0
20150731;30000;1438304400;0
20150731;31500;1438305300;0
20150731;33000;1438306200;0
20150731;34500;1438307100;0
20150731;40000;1438308000;0
20150731;41500;1438308900;0
20150731;43000;1438309800;0
20150731;44500;1438310700;0
20150731;50000;1438311600;0
20150731;51500;1438312500;0
20150731;53000;1438313400;0
20150731;54500;1438314300;0
20150731;60000;1438315200;0
20150731;61500;1438316100;0
20150731;63000;1438317000;0
20150731;64500;1438317900;0
20150731;70000;1438318800;0
20150731;71500;1438319700;0
20150731;73000;1438320600;0
20150731;74500;1438321500;0
20150731;80000;1438322400;0
20150731;81500;1438323300;0
20150731;83000;1438324200;0
20150731;84500;1438325100;0
20150731;90000;1438326000;0
20150731;91500;1438326900;0
20150731;93000;1438327800;0
20150731;94500;1438328700;0
20150731;100000;1438329600;0
20150731;101500;1438330500;0
20150731;103000;1438331400;0
20150731;104500;1438332300;0
20150731;110000;1438333200;0
20150731;111500;1438334100;0
20150731;113000;1438335000;0
20150731;114500;1438335900;0
20150731;120000;1438336800;0
20150731;121500;1438337700;0
20150731;123000;1438338600;0
20150731;124500;1438339500;0
20150731;130000;1438340400;0
20150731;131500;1438341300;0
20150731;133000;1438342200;0
20150731;134500;1438343100;0
20150731;140000;1438344000;0
20150731;141500;1438344900;0
20150731;143000;1438345800;0
20150731;144500;1438346700;0
20150731;150000;1438347600;0
20150731;151500;1438348500;0
20150731;153000;1438349400;0
20150731;154500;1438350300;0
20150731;160000;1438351200;0
20150731;161500;1438352100;0
20150731;163000;1438353000;0
20150731;164500;1438353900;2623,64
20150731;170000;1438354800;0
20150731;171500;1438355700;0
20150731;173000;1438356600;0
20150731;174500;1438357500;0
20150731;180000;1438358400;0
20150731;181500;1438359300;0
20150731;183000;1438360200;0
20150731;184500;1438361100;0
20150731;190000;1438362000;0
20150731;191500;1438362900;0
20150731;193000;1438363800;0
20150731;194500;1438364700;0
20150731;200000;1438365600;0
20150731;201500;1438366500;0
20150731;203000;1438367400;0
20150731;204500;1438368300;0
20150731;210000;1438369200;0
20150731;211500;1438370100;18115,6
20150731;213000;1438371000;14575,8
20150731;214500;1438371900;0
20150731;220000;1438372800;0
20150731;221500;1438373700;0
20150731;223000;1438374600;0
20150731;224500;1438375500;0
20150731;230000;1438376400;0
20150731;231500;1438377300;0
20150731;233000;1438378200;0
20150731;234500;1438379100;0
20150801;0;1438380000;0
20150801;1500;1438380900;0
20150801;3000;1438381800;0
20150801;4500;1438382700;0
20150801;10000;1438383600;0
20150801;11500;1438384500;0
20150801;13000;1438385400;0
20150801;14500;1438386300;0
20150801;20000;1438387200;0
20150801;21500;1438388100;0
20150801;23000;1438389000;0
20150801;24500;1438389900;0
20150801;30000;1438390800;0
20150801;31500;1438391700;0
20150801;33000;1438392600;0
20150801;34500;1438393500;0
20150801;40000;1438394400;0
20150801;41500;1438395300;0
20150801;43000;1438396200;0
20150801;44500;1438397100;0
20150801;50000;1438398000;0
20150801;51500;1438398900;0
20150801;53000;1438399800;0
20150801;54500;1438400700;0
20150801;60000;1438401600;0
20150801;61500;1438402500;0
20150801;63000;1438403400;0
20150801;64500;1438404300;0
20150801;70000;1438405200;0
20150801;71500;1438406100;0
20150801;73000;1438407000;0
20150801;74500;1438407900;0
20150801;80000;1438408800;0
20150801;81500;1438409700;0
20150801;83000;1438410600;0
20150801;84500;1438411500;0
20150801;90000;1438412400;0
20150801;91500;1438413300;0
20150801;93000;1438414200;0
20150801;94500;1438415100;0
20150801;100000;1438416000;0
20150801;101500;1438416900;0
20150801;103000;1438417800;0
20150801;104500;1438418700;0
20150801;110000;1438419600;0
20150801;111500;1438420500;0
20150801;113000;1438421400;0
20150801;114500;1438422300;0
20150801;120000;1438423200;0
20150801;121500;1438424100;19349,5
20150801;123000;1438425000;0
20150801;124500;1438425900;0
20150801;130000;1438426800;16020,5
20150801;131500;1438427700;0
20150801;133000;1438428600;0
20150801;134500;1438429500;0
20150801;140000;1438430400;0
20150801;141500;1438431300;0
20150801;143000;1438432200;0
20150801;144500;1438433100;0
20150801;150000;1438434000;0
20150801;151500;1438434900;0
20150801;153000;1438435800;0
20150801;154500;1438436700;0
20150801;160000;1438437600;0
20150801;161500;1438438500;0
20150801;163000;1438439400;0
20150801;164500;1438440300;0
20150801;170000;1438441200;0
20150801;171500;1438442100;0
20150801;173000;1438443000;0
20150801;174500;1438443900;0
20150801;180000;1438444800;0
20150801;181500;1438445700;0
20150801;183000;1438446600;0
20150801;184500;1438447500;0
20150801;190000;1438448400;0
20150801;191500;1438449300;0
20150801;193000;1438450200;0
20150801;194500;1438451100;0
20150801;200000;1438452000;0
20150801;201500;1438452900;0
20150801;203000;1438453800;0
20150801;204500;1438454700;0
20150801;210000;1438455600;0
20150801;211500;1438456500;0
20150801;213000;1438457400;0
20150801;214500;1438458300;0
20150801;220000;1438459200;0
20150801;221500;1438460100;0
20150801;223000;1438461000;0
20150801;224500;1438461900;0
20150801;230000;1438462800;0
20150801;231500;1438463700;0
20150801;233000;1438464600;0
20150801;234500;1438465500;0
20150802;0;1438466400;0
20150802;1500;1438467300;0
20150802;3000;1438468200;0
20150802;4500;1438469100;0
20150802;10000;1438470000;0
20150802;11500;1438470900;0
20150802;13000;1438471800;0
20150802;14500;1438472700;0
20150802;20000;1438473600;0
20150802;21500;1438474500;0
20150802;23000;1438475400;0
20150802;24500;1438476300;0
20150802;30000;1438477200;0
20150802;31500;1438478100;0
20150802;33000;1438479000;0
20150802;34500;1438479900;0
20150802;40000;1438480800;0
20150802;41500;1438481700;0
20150802;43000;1438482600;0
20150802;44500;1438483500;0
20150802;50000;1438484400;0
20150802;51500;1438485300;0
20150802;53000;1438486200;0
20150802;54500;1438487100;0
20150802;60000;1438488000;0
20150802;61500;1438488900;0
20150802;63000;1438489800;0
20150802;64500;1438490700;0
20150802;70000;1438491600;0
20150802;71500;1438492500;0
20150802;73000;1438493400;0
20150802;74500;1438494300;0
20150802;80000;1438495200;12162,1
20150802;81500;1438496100;0
20150802;83000;1438497000;0
20150802;84500;1438497900;0
20150802;90000;1438498800;0
20150802;91500;1438499700;0
20150802;93000;1438500600;0
20150802;94500;1438501500;0
20150802;100000;1438502400;0
20150802;101500;1438503300;0
20150802;103000;1438504200;0
20150802;104500;1438505100;0
20150802;110000;1438506000;0
20150802;111500;1438506900;0
20150802;113000;1438507800;0
20150802;114500;1438508700;0
20150802;120000;1438509600;0
20150802;121500;1438510500;0
20150802;123000;1438511400;0
20150802;124500;1438512300;0
20150802;130000;1438513200;0
20150802;131500;1438514100;0
20150802;133000;1438515000;41912,6
20150802;134500;1438515900;0
20150802;140000;1438516800;0
20150802;141500;1438517700;0
20150802;143000;1438518600;0
20150802;144500;1438519500;0
20150802;150000;1438520400;0
20150802;151500;1438521300;0
20150802;153000;1438522200;0
20150802;154500;1438523100;0
20150802;160000;1438524000;0
20150802;161500;1438524900;0
20150802;163000;1438525800;0
20150802;164500;1438526700;0
20150802;170000;1438527600;0
20150802;171500;1438528500;0
20150802;173000;1438529400;0
20150802;174500;1438530300;0
20150802;180000;1438531200;0
20150802;181500;1438532100;0
20150802;183000;1438533000;0
20150802;184500;1438533900;0
20150802;190000;1438534800;0
20150802;191500;1438535700;0
20150802;193000;1438536600;0
20150802;194500;1438537500;0
20150802;200000;1438538400;0
20150802;201500;1438539300;0
20150802;203000;1438540200;0
20150802;204500;1438541100;0
20150802;210000;1438542000;0
20150802;211500;1438542900;0
20150802;213000;1438543800;0
20150802;214500;1438544700;0
20150802;220000;1438545600;0
20150802;221500;1438546500;0
20150802;223000;1438547400;0
20150802;224500;1438548300;0
20150802;230000;1438549200;0
20150802;231500;1438550100;0
20150802;233000;1438551000;0
20150802;234500;1438551900;0
20150803;0;1438552800;0
20150803;1500;1438553700;0
20150803;3000;1438554600;0
20150803;4500;1438555500;0
20150803;10000;1438556400;0
20150803;11500;1438557300;0
20150803;13000;1438558200;0
20150803;14500;1438559100;0
20150803;20000;1438560000;0
20150803;21500;1438560900;0
20150803;23000;1438561800;0
20150803;24500;1438562700;0
20150803;30000;1438563600;0
20150803;31500;1438564500;0
20150803;33000;1438565400;0
20150803;34500;1438566300;0
20150803;40000;1438567200;0
20150803;41500;1438568100;0
20150803;43000;1438569000;0
20150803;44500;1438569900;0
20150803;50000;1438570800;0
